game_id,timestamp,team_a,team_b,prob_a,prob_b,time_remaining,sport
KXNBAMENTION-26MAR23SASMIA-MVP,1774292400,MVP,MVP,0.77,0.22999999999999998,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774296000,MVP,MVP,0.73,0.27,28800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774299600,MVP,MVP,0.5,0.5,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774303200,MVP,MVP,0.76,0.24,21600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774306800,MVP,MVP,0.76,0.24,18000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774310400,MVP,MVP,0.6,0.4,14400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774314000,MVP,MVP,0.31,0.69,10800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774317600,MVP,MVP,0.01,0.99,7200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-MVP,1774321200,MVP,MVP,0.5,0.5,3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774112400,Event does not qualify,Event does not qualify,0.01,0.99,212400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774126800,Event does not qualify,Event does not qualify,0.01,0.99,198000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774159200,Event does not qualify,Event does not qualify,0.01,0.99,165600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774162800,Event does not qualify,Event does not qualify,0.5,0.5,162000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774202400,Event does not qualify,Event does not qualify,0.5,0.5,122400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774206000,Event does not qualify,Event does not qualify,0.01,0.99,118800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774220400,Event does not qualify,Event does not qualify,0.01,0.99,104400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774231200,Event does not qualify,Event does not qualify,0.5,0.5,93600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774238400,Event does not qualify,Event does not qualify,0.01,0.99,86400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774242000,Event does not qualify,Event does not qualify,0.5,0.5,82800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774245600,Event does not qualify,Event does not qualify,0.5,0.5,79200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774252800,Event does not qualify,Event does not qualify,0.5,0.5,72000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774256400,Event does not qualify,Event does not qualify,0.5,0.5,68400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774260000,Event does not qualify,Event does not qualify,0.5,0.5,64800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774263600,Event does not qualify,Event does not qualify,0.5,0.5,61200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774267200,Event does not qualify,Event does not qualify,0.5,0.5,57600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774270800,Event does not qualify,Event does not qualify,0.5,0.5,54000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774278000,Event does not qualify,Event does not qualify,0.5,0.5,46800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774285200,Event does not qualify,Event does not qualify,0.5,0.5,39600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774288800,Event does not qualify,Event does not qualify,0.5,0.5,36000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774292400,Event does not qualify,Event does not qualify,0.5,0.5,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774296000,Event does not qualify,Event does not qualify,0.5,0.5,28800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774299600,Event does not qualify,Event does not qualify,0.01,0.99,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774303200,Event does not qualify,Event does not qualify,0.01,0.99,21600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774306800,Event does not qualify,Event does not qualify,0.5,0.5,18000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774310400,Event does not qualify,Event does not qualify,0.01,0.99,14400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774314000,Event does not qualify,Event does not qualify,0.01,0.99,10800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774317600,Event does not qualify,Event does not qualify,0.01,0.99,7200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774321200,Event does not qualify,Event does not qualify,0.5,0.5,3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-NQE,1774328400,Event does not qualify,Event does not qualify,0.5,0.5,-3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774112400,Overtime,Overtime,0.5,0.5,212400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774116000,Overtime,Overtime,0.5,0.5,208800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774123200,Overtime,Overtime,0.5,0.5,201600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774134000,Overtime,Overtime,0.5,0.5,190800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774152000,Overtime,Overtime,0.5,0.5,172800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774155600,Overtime,Overtime,0.5,0.5,169200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774166400,Overtime,Overtime,0.5,0.5,158400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774170000,Overtime,Overtime,0.5,0.5,154800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774173600,Overtime,Overtime,0.5,0.5,151200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774177200,Overtime,Overtime,0.5,0.5,147600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774184400,Overtime,Overtime,0.5,0.5,140400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774191600,Overtime,Overtime,0.5,0.5,133200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774195200,Overtime,Overtime,0.5,0.5,129600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774198800,Overtime,Overtime,0.5,0.5,126000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774202400,Overtime,Overtime,0.5,0.5,122400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774209600,Overtime,Overtime,0.5,0.5,115200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774213200,Overtime,Overtime,0.5,0.5,111600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774216800,Overtime,Overtime,0.5,0.5,108000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774220400,Overtime,Overtime,0.5,0.5,104400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774227600,Overtime,Overtime,0.5,0.5,97200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774231200,Overtime,Overtime,0.5,0.5,93600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774234800,Overtime,Overtime,0.5,0.5,90000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774238400,Overtime,Overtime,0.5,0.5,86400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774242000,Overtime,Overtime,0.5,0.5,82800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774245600,Overtime,Overtime,0.5,0.5,79200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774249200,Overtime,Overtime,0.5,0.5,75600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774260000,Overtime,Overtime,0.5,0.5,64800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774274400,Overtime,Overtime,0.5,0.5,50400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774278000,Overtime,Overtime,0.5,0.5,46800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774288800,Overtime,Overtime,0.5,0.5,36000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774292400,Overtime,Overtime,0.5,0.5,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774296000,Overtime,Overtime,0.5,0.5,28800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774299600,Overtime,Overtime,0.5,0.5,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774303200,Overtime,Overtime,0.5,0.5,21600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774306800,Overtime,Overtime,0.22,0.78,18000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774310400,Overtime,Overtime,0.4,0.6,14400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774314000,Overtime,Overtime,0.28,0.72,10800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774317600,Overtime,Overtime,0.01,0.99,7200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774321200,Overtime,Overtime,0.5,0.5,3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-OVER,1774328400,Overtime,Overtime,0.5,0.5,-3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774112400,Playoff,Playoff,0.5,0.5,212400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774134000,Playoff,Playoff,0.5,0.5,190800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774155600,Playoff,Playoff,0.5,0.5,169200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774166400,Playoff,Playoff,0.5,0.5,158400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774170000,Playoff,Playoff,0.5,0.5,154800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774184400,Playoff,Playoff,0.5,0.5,140400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774195200,Playoff,Playoff,0.5,0.5,129600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774202400,Playoff,Playoff,0.5,0.5,122400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774206000,Playoff,Playoff,0.5,0.5,118800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774213200,Playoff,Playoff,0.82,0.18000000000000005,111600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774220400,Playoff,Playoff,0.83,0.17000000000000004,104400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774224000,Playoff,Playoff,0.83,0.17000000000000004,100800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774238400,Playoff,Playoff,0.84,0.16000000000000003,86400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774242000,Playoff,Playoff,0.85,0.15000000000000002,82800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774245600,Playoff,Playoff,0.5,0.5,79200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774249200,Playoff,Playoff,0.5,0.5,75600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774252800,Playoff,Playoff,0.9,0.09999999999999998,72000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774256400,Playoff,Playoff,0.5,0.5,68400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774260000,Playoff,Playoff,0.5,0.5,64800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774263600,Playoff,Playoff,0.5,0.5,61200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774267200,Playoff,Playoff,0.5,0.5,57600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774270800,Playoff,Playoff,0.5,0.5,54000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774274400,Playoff,Playoff,0.5,0.5,50400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774278000,Playoff,Playoff,0.84,0.16000000000000003,46800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774281600,Playoff,Playoff,0.5,0.5,43200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774285200,Playoff,Playoff,0.5,0.5,39600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774288800,Playoff,Playoff,0.85,0.15000000000000002,36000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774292400,Playoff,Playoff,0.85,0.15000000000000002,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774296000,Playoff,Playoff,0.9,0.09999999999999998,28800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774299600,Playoff,Playoff,0.9,0.09999999999999998,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774303200,Playoff,Playoff,0.91,0.08999999999999997,21600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774306800,Playoff,Playoff,0.92,0.07999999999999996,18000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774310400,Playoff,Playoff,0.99,0.010000000000000009,14400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774314000,Playoff,Playoff,0.5,0.5,10800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774321200,Playoff,Playoff,0.5,0.5,3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-PLAY,1774328400,Playoff,Playoff,0.5,0.5,-3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774112400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,212400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774116000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,208800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774123200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,201600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774126800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,198000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774134000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,190800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774152000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,172800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774155600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,169200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774159200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,165600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774162800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,162000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774166400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,158400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774170000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,154800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774173600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,151200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774177200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,147600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774184400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,140400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774191600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.25,0.75,133200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774195200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,129600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774198800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.2,0.8,126000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774202400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.22,0.78,122400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774206000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.21,0.79,118800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774209600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,115200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774213200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.22,0.78,111600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774216800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,108000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774220400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,104400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774224000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.2,0.8,100800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774227600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,97200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774231200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,93600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774234800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.16,0.84,90000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774238400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.1,0.9,86400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774242000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,82800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774245600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,79200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774249200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,75600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774252800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.1,0.9,72000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774256400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,68400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774260000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,64800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774263600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,61200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774267200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,57600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774270800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.14,0.86,54000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774274400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,50400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774278000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,46800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774281600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,43200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774285200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,39600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774288800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,36000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774292400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774296000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,28800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774299600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.12,0.88,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774303200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,21600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774306800,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,18000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774310400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.13,0.87,14400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774314000,Retire / Retired / Retirement,Retire / Retired / Retirement,0.11,0.89,10800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774317600,Retire / Retired / Retirement,Retire / Retired / Retirement,0.01,0.99,7200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774321200,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-RETI,1774328400,Retire / Retired / Retirement,Retire / Retired / Retirement,0.5,0.5,-3600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774112400,Rookie,Rookie,0.5,0.5,212400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774116000,Rookie,Rookie,0.5,0.5,208800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774119600,Rookie,Rookie,0.83,0.17000000000000004,205200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774123200,Rookie,Rookie,0.5,0.5,201600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774134000,Rookie,Rookie,0.85,0.15000000000000002,190800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774137600,Rookie,Rookie,0.5,0.5,187200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774144800,Rookie,Rookie,0.5,0.5,180000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774148400,Rookie,Rookie,0.5,0.5,176400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774152000,Rookie,Rookie,0.5,0.5,172800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774155600,Rookie,Rookie,0.5,0.5,169200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774162800,Rookie,Rookie,0.5,0.5,162000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774166400,Rookie,Rookie,0.5,0.5,158400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774170000,Rookie,Rookie,0.5,0.5,154800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774173600,Rookie,Rookie,0.9,0.09999999999999998,151200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774177200,Rookie,Rookie,0.5,0.5,147600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774180800,Rookie,Rookie,0.91,0.08999999999999997,144000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774184400,Rookie,Rookie,0.5,0.5,140400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774188000,Rookie,Rookie,0.9,0.09999999999999998,136800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774191600,Rookie,Rookie,0.87,0.13,133200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774195200,Rookie,Rookie,0.5,0.5,129600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774198800,Rookie,Rookie,0.9,0.09999999999999998,126000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774202400,Rookie,Rookie,0.5,0.5,122400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774209600,Rookie,Rookie,0.89,0.10999999999999999,115200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774213200,Rookie,Rookie,0.89,0.10999999999999999,111600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774224000,Rookie,Rookie,0.91,0.08999999999999997,100800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774227600,Rookie,Rookie,0.5,0.5,97200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774231200,Rookie,Rookie,0.88,0.12,93600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774234800,Rookie,Rookie,0.88,0.12,90000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774238400,Rookie,Rookie,0.91,0.08999999999999997,86400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774242000,Rookie,Rookie,0.5,0.5,82800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774245600,Rookie,Rookie,0.5,0.5,79200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774249200,Rookie,Rookie,0.5,0.5,75600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774252800,Rookie,Rookie,0.93,0.06999999999999995,72000.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774256400,Rookie,Rookie,0.5,0.5,68400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774263600,Rookie,Rookie,0.5,0.5,61200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774267200,Rookie,Rookie,0.94,0.06000000000000005,57600.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774278000,Rookie,Rookie,0.94,0.06000000000000005,46800.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774281600,Rookie,Rookie,0.94,0.06000000000000005,43200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774292400,Rookie,Rookie,0.93,0.06999999999999995,32400.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774299600,Rookie,Rookie,0.95,0.050000000000000044,25200.0,UNKNOWN
KXNBAMENTION-26MAR23SASMIA-ROOK,1774303200,Rookie,Rookie,0.95,0.050000000000000044,21600.0,UNKNOWN
